-2.053860	-1.469460	-0.505604
-2.057810	-1.488400	-0.611253
-2.177450	-1.565600	-0.504060
-2.180890	-1.581430	-0.609867
-2.300370	-1.657000	-0.502638
-2.303530	-1.671180	-0.608684
-2.422820	-1.744980	-0.501584
-2.426690	-1.763260	-0.607502
-2.545790	-1.835390	-0.500390
-2.549810	-1.854520	-0.606289
-2.670400	-1.934740	-0.499164
-2.674250	-1.952840	-0.605006
-2.797360	-2.047110	-0.497925
-2.799920	-2.057570	-0.603658
-2.926190	-2.169640	-0.496135
-2.927530	-2.172960	-0.602149
-3.054720	-2.289560	-0.494450
-3.056400	-2.294840	-0.600629
-3.182990	-2.407080	-0.492900
-3.184840	-2.413370	-0.599210
-3.311420	-2.524820	-0.490666
-3.314390	-2.537550	-0.597103
-3.441050	-2.648580	-0.489512
-3.444700	-2.665160	-0.596048
-3.572390	-2.781300	-0.488012
-3.577000	-2.803350	-0.594694
-3.702850	-2.908100	-0.486460
-3.709010	-2.938900	-0.593356
-3.834920	-3.043180	-0.485581
-3.843910	-3.089990	-0.593305
4.918890	-3.651150	-0.627422
4.897830	-3.804090	-0.733226
4.830520	-3.507920	-0.633137
4.814240	-3.624490	-0.737539
4.727630	-3.469160	-0.737618
4.638530	-3.333650	-0.735793
4.550460	-3.191320	-0.734391
4.458610	-3.077780	-0.734929
4.366860	-2.964270	-0.735778
4.275360	-2.849700	-0.735260
4.183370	-2.739320	-0.736427
4.092470	-2.621970	-0.734975
4.000250	-2.514690	-0.736647
3.907600	-2.411290	-0.737323
3.813410	-2.319660	-0.737332
3.717960	-2.237540	-0.738403
3.621150	-2.165820	-0.738222
3.525230	-2.088070	-0.737975
3.428600	-2.015840	-0.737956
3.333400	-1.933920	-0.738256
3.224540	-1.948850	-0.737129
3.130790	-1.857520	-0.734687
3.040350	-1.743370	-0.734873
2.950760	-1.623680	-0.738194
2.853990	-1.554850	-0.738965
2.757180	-1.486790	-0.738155
2.660340	-1.419230	-0.738583
2.562890	-1.356250	-0.738661
2.464640	-1.299150	-0.738366
2.367030	-1.237820	-0.738751
2.271810	-1.160720	-0.738280
2.176580	-1.084050	-0.738090
2.081400	-1.007460	-0.737483
1.984620	-0.942044	-0.737784
1.887100	-0.881867	-0.738153
1.788850	-0.826913	-0.738360
1.689870	-0.777102	-0.738372
1.590370	-0.730989	-0.738062
1.490410	-0.688145	-0.737674
1.389930	-0.648857	-0.737533
1.288630	-0.615132	-0.737120
1.186650	-0.585968	-0.737020
1.083960	-0.561566	-0.736703
0.980682	-0.540971	-0.736510
0.876974	-0.523226	-0.736133
0.772951	-0.507519	-0.735755
0.668217	-0.496387	-0.735282
0.563055	-0.487951	-0.734901
0.457016	-0.485071	-0.734517
0.349993	-0.488375	-0.734029
0.241885	-0.498436	-0.733502
0.034762	-0.465295	-0.630171
0.023723	-0.530301	-0.732456
-0.066391	-0.431615	-0.625738
-0.088010	-0.562595	-0.731803
-0.202165	-0.609773	-0.730815
-0.317781	-0.665658	-0.729819
-0.433664	-0.722739	-0.728696
-0.550355	-0.784349	-0.727707
-0.666488	-0.841991	-0.726753
-0.782059	-0.895682	-0.725918
-0.897486	-0.948051	-0.724835
-1.012790	-0.999205	-0.723988
-1.128020	-1.049490	-0.722943
-1.242660	-1.095710	-0.722488
-1.358000	-1.145810	-0.721917
-1.472240	-1.188780	-0.721383
-1.588290	-1.242320	-0.720501
-1.705730	-1.303810	-0.719591
-1.824630	-1.373500	-0.718737
-1.943530	-1.442740	-0.717130
-2.063890	-1.520090	-0.716361
-2.184920	-1.600810	-0.715232
-2.306200	-1.682440	-0.714349
-2.430690	-1.782360	-0.713065
-2.554130	-1.875360	-0.712354
-2.679290	-1.977840	-0.711009
-2.803450	-2.073750	-0.709729
-2.930240	-2.184270	-0.708490
-3.058690	-2.303690	-0.706805
-3.187410	-2.423830	-0.705390
-3.317250	-2.549580	-0.703805
-3.440810	-2.638180	-0.704378
-3.582400	-2.829910	-0.701165
-3.714700	-2.967050	-0.699908
-3.856020	-3.154880	-0.696913
4.874950	-3.970660	-0.840253
4.792330	-3.783320	-0.842310
4.707950	-3.610770	-0.841221
4.621730	-3.453150	-0.840092
4.534840	-3.301900	-0.836422
4.443690	-3.182510	-0.839403
4.349280	-3.088180	-0.840332
4.261300	-2.947240	-0.840341
4.171410	-2.821150	-0.841359
4.078580	-2.717420	-0.841010
3.984950	-2.619990	-0.843528
3.892270	-2.516490	-0.842748
3.799100	-2.416970	-0.844294
3.705560	-2.320950	-0.843549
3.610710	-2.235000	-0.842378
3.515630	-2.151050	-0.841860
3.419770	-2.073120	-0.841982
3.323620	-1.997660	-0.842084
3.227060	-1.925530	-0.842085
3.129080	-1.863730	-0.842846
3.028660	-1.819580	-0.841354
2.932730	-1.744020	-0.841894
2.838030	-1.660580	-0.841381
2.742480	-1.583370	-0.841013
2.648290	-1.497190	-0.841634
2.552910	-1.419650	-0.841858
2.456750	-1.347920	-0.842054
2.360650	-1.276290	-0.841348
2.265030	-1.201690	-0.841419
2.170110	-1.122770	-0.841482
2.074390	-1.049660	-0.841375
1.978450	-0.978432	-0.841656
1.880900	-0.918346	-0.841862
1.782390	-0.865041	-0.841982
1.683330	-0.815642	-0.841686
1.583470	-0.771804	-0.841445
1.483410	-0.729431	-0.841269
1.382720	-0.691418	-0.840990
1.280920	-0.660812	-0.840904
1.178210	-0.636224	-0.840942
1.074730	-0.616818	-0.840630
0.970700	-0.600933	-0.840313
0.866475	-0.586334	-0.839951
0.762187	-0.572120	-0.839664
0.657346	-0.561471	-0.839095
0.552096	-0.553384	-0.838700
0.445730	-0.552378	-0.838292
0.338302	-0.558030	-0.837962
0.229841	-0.570091	-0.837551
0.133834	-0.507958	-0.732993
0.120315	-0.588724	-0.836925
0.009278	-0.616658	-0.836274
-0.102853	-0.651205	-0.835292
-0.216636	-0.695740	-0.834542
-0.330626	-0.741175	-0.833773
-0.445831	-0.793761	-0.833047
-0.562249	-0.853451	-0.832038
-0.678358	-0.910738	-0.830956
-0.794782	-0.969464	-0.830138
-0.910352	-1.022460	-0.829344
-1.025600	-1.073010	-0.828522
-1.139440	-1.114560	-0.827585
-1.252460	-1.150740	-0.827055
-1.366110	-1.190370	-0.826589
-1.479860	-1.230290	-0.826196
-1.595810	-1.283090	-0.825134
-1.714050	-1.349330	-0.823642
-1.833940	-1.424810	-0.822910
-1.953320	-1.496770	-0.821263
-2.072170	-1.564930	-0.820231
-2.191900	-1.637790	-0.819864
-2.311260	-1.707910	-0.819139
-2.435610	-1.806900	-0.818243
-2.559770	-1.904020	-0.818334
-2.685350	-2.008890	-0.816668
-2.809630	-2.105440	-0.814917
-2.935510	-2.210560	-0.813640
-3.063130	-2.325070	-0.812369
-3.191070	-2.440610	-0.810826
-3.323750	-2.582720	-0.809491
-3.459930	-2.744080	-0.807790
-3.586990	-2.851910	-0.806784
4.602180	-3.593790	-0.938786
4.515380	-3.441280	-0.934536
4.429860	-3.281300	-0.921153
4.339970	-3.151570	-0.939325
4.249840	-3.025700	-0.945167
4.160790	-2.893110	-0.946144
4.069370	-2.779020	-0.944406
3.976900	-2.673030	-0.944978
3.883450	-2.574890	-0.945017
3.789290	-2.482430	-0.945579
3.693750	-2.400390	-0.945855
3.598760	-2.314990	-0.945915
3.504030	-2.228270	-0.945952
3.409610	-2.139770	-0.946149
3.315490	-2.049750	-0.946042
3.220180	-1.968730	-0.945404
3.123670	-1.896400	-0.946458
3.026290	-1.830720	-0.946149
2.928680	-1.766920	-0.945872
2.831850	-1.698230	-0.944903
2.736070	-1.622380	-0.945831
2.640850	-1.543270	-0.944814
2.545990	-1.462010	-0.945538
2.450270	-1.387060	-0.946193
2.354810	-1.310910	-0.945658
2.260450	-1.227560	-0.946536
2.165230	-1.150490	-0.946824
2.069900	-1.074740	-0.946709
1.973120	-1.009070	-0.946402
1.874880	-0.953618	-0.945962
1.776330	-0.900424	-0.945992
1.677750	-0.847685	-0.945949
1.578000	-0.802971	-0.945612
1.477980	-0.760284	-0.945484
1.376780	-0.725484	-0.945203
1.274120	-0.700465	-0.945080
1.170720	-0.680297	-0.945118
1.066500	-0.665527	-0.944739
0.961854	-0.653488	-0.944375
0.857311	-0.640775	-0.943949
0.752787	-0.627914	-0.943538
0.647684	-0.618749	-0.943196
0.542228	-0.611794	-0.942842
0.435634	-0.612050	-0.942493
0.328260	-0.617164	-0.942109
0.219966	-0.627989	-0.941501
0.110368	-0.646883	-0.940969
-0.000622	-0.674318	-0.940455
-0.112738	-0.708570	-0.939641
-0.225840	-0.748643	-0.939036
-0.339545	-0.792129	-0.938253
-0.454144	-0.840793	-0.937417
-0.571278	-0.904803	-0.936086
-0.688592	-0.969357	-0.935309
-0.807405	-1.042670	-0.934008
-0.924049	-1.101960	-0.933995
-1.038490	-1.147340	-0.933375
-1.151860	-1.185790	-0.932446
-1.262910	-1.209660	-0.932408
-1.374440	-1.236330	-0.931529
-1.487400	-1.271260	-0.931071
-1.602920	-1.321360	-0.930074
-1.721470	-1.389340	-0.928812
-1.841880	-1.467850	-0.927942
-1.962850	-1.549090	-0.926752
-2.084860	-1.635930	-0.926174
-2.203360	-1.701240	-0.925477
-2.322040	-1.767090	-0.925275
-2.443870	-1.851100	-0.924421
-2.564850	-1.929460	-0.923537
-2.692210	-2.044630	-0.922294
-2.817580	-2.147430	-0.920760
-2.947040	-2.273240	-0.920232
-3.076720	-2.399440	-0.919352
-3.210670	-2.549600	-0.917640
-3.342520	-2.686720	-0.915210
-3.488810	-2.905970	-0.912402
4.513600	-3.449100	-1.035870
4.425210	-3.308690	-1.038940
4.336010	-3.175150	-1.043090
4.244520	-3.059300	-1.046830
4.153390	-2.941860	-1.048280
4.062800	-2.821380	-1.047550
3.970770	-2.712010	-1.048600
3.877730	-2.610730	-1.049130
3.783550	-2.518230	-1.049370
3.688740	-2.430870	-1.049930
3.590690	-2.367210	-1.050580
3.493890	-2.294820	-1.052440
3.397200	-2.222380	-1.051250
3.310590	-2.079030	-1.049440
3.214400	-2.004020	-1.049720
3.119290	-1.921760	-1.050080
3.022440	-1.852250	-1.050220
2.924950	-1.787580	-1.050090
2.828530	-1.715880	-1.049750
2.732160	-1.644120	-1.050010
2.636140	-1.570400	-1.049770
2.540490	-1.494460	-1.050460
2.444070	-1.424290	-1.050420
2.348830	-1.346440	-1.050210
2.255770	-1.254150	-1.050610
2.158880	-1.188330	-1.050920
2.063010	-1.116070	-1.050500
1.966610	-1.047750	-1.050270
1.868170	-0.993427	-1.050060
1.770320	-0.935461	-1.050080
1.672440	-0.877982	-1.049860
1.573470	-0.828013	-1.049440
1.473380	-0.785620	-1.049510
1.371780	-0.753433	-1.048990
1.268240	-0.734046	-1.048900
1.163810	-0.720525	-1.049100
1.059240	-0.707916	-1.048760
0.954167	-0.698514	-1.048330
0.849413	-0.687018	-1.047980
0.744743	-0.674945	-1.047620
0.639716	-0.665129	-1.047310
0.534196	-0.658431	-1.046970
0.427504	-0.659173	-1.046460
0.319829	-0.666053	-1.046050
0.211455	-0.677222	-1.045550
0.101784	-0.696408	-1.045100
-0.009166	-0.723421	-1.044680
-0.120855	-0.754820	-1.043990
-0.233423	-0.791400	-1.043370
-0.346552	-0.831146	-1.042690
-0.460665	-0.876661	-1.041840
-0.577622	-0.939434	-1.040850
-0.695773	-1.009040	-1.040260
-0.814612	-1.082370	-1.039270
-0.932258	-1.147720	-1.038870
-1.047560	-1.198210	-1.038230
-1.160100	-1.231410	-1.037560
-1.271560	-1.257730	-1.037140
-1.383190	-1.284780	-1.036570
-1.495620	-1.316400	-1.035820
-1.610550	-1.362840	-1.034990
-1.728290	-1.425710	-1.034040
-1.850750	-1.516440	-1.032810
-1.972150	-1.600070	-1.032190
-2.094930	-1.691380	-1.031130
-2.216830	-1.776730	-1.030520
-2.332080	-1.821970	-1.030710
-2.451100	-1.889240	-1.029690
-2.570770	-1.959750	-1.029230
-2.698240	-2.075650	-1.026350
-2.828770	-2.208420	-1.026130
-2.961550	-2.353390	-1.025410
-3.095010	-2.501320	-1.024170
-3.227550	-2.643010	-1.023100
-3.366420	-2.820330	-1.020470
-3.517290	-3.065710	-1.016250
4.515960	-3.422180	-1.176520
4.420370	-3.336270	-1.168470
4.329370	-3.217600	-1.155320
4.235290	-3.121390	-1.151220
4.147770	-2.977090	-1.154480
4.066210	-2.790000	-1.160980
3.969320	-2.716820	-1.153860
3.874830	-2.626030	-1.154340
3.781570	-2.526890	-1.153950
3.687310	-2.435530	-1.154710
3.592780	-2.346680	-1.154760
3.497020	-2.267240	-1.154270
3.397100	-2.217750	-1.153700
3.303970	-2.120380	-1.154040
3.208190	-2.042320	-1.154530
3.113280	-1.958600	-1.154410
3.018320	-1.875700	-1.154580
2.921690	-1.804950	-1.154300
2.825350	-1.732680	-1.153110
2.729280	-1.658750	-1.153810
2.632310	-1.591560	-1.153440
2.535980	-1.520220	-1.154060
2.439080	-1.453180	-1.154640
2.343320	-1.378780	-1.154590
2.248590	-1.297700	-1.155520
2.152700	-1.224980	-1.155710
2.056110	-1.157420	-1.155470
1.959140	-1.092750	-1.155280
1.861210	-1.034940	-1.154560
1.764210	-0.971149	-1.154640
1.667240	-0.907449	-1.154460
1.568060	-0.858788	-1.154220
1.468340	-0.813866	-1.154130
1.366210	-0.785123	-1.153470
1.261950	-0.770393	-1.152970
1.157010	-0.760080	-1.152860
1.052030	-0.749971	-1.152700
0.946444	-0.743784	-1.152240
0.841825	-0.731255	-1.151990
0.737447	-0.717144	-1.151680
0.632807	-0.704693	-1.151450
0.527647	-0.695552	-1.151190
0.420988	-0.695948	-1.150840
0.313249	-0.703120	-1.150390
0.204799	-0.714647	-1.149890
0.095475	-0.731513	-1.149500
-0.015225	-0.756849	-1.149010
-0.126826	-0.787590	-1.148260
-0.238965	-0.821377	-1.147690
-0.351569	-0.857749	-1.147010
-0.465131	-0.899740	-1.146300
-0.581716	-0.960128	-1.145360
-0.699819	-1.029380	-1.144690
-0.818758	-1.103240	-1.143900
-0.936689	-1.170270	-1.143710
-1.053210	-1.228150	-1.142960
-1.166790	-1.267600	-1.142550
-1.279050	-1.298690	-1.142000
-1.391710	-1.331840	-1.141340
-1.503870	-1.361700	-1.140840
-1.617390	-1.399410	-1.140430
-1.732840	-1.448340	-1.140840
-1.856250	-1.544840	-1.137990
-1.980060	-1.642770	-1.137560
-2.105670	-1.750710	-1.137260
-2.225870	-1.825780	-1.136980
-2.344390	-1.890330	-1.135930
-2.459880	-1.936550	-1.135490
-2.575920	-1.985600	-1.134050
-2.697040	-2.064100	-1.132670
-2.827740	-2.197770	-1.133480
-2.964230	-2.364570	-1.130770
-3.086480	-2.447160	-1.132380
-3.202180	-2.490670	-1.140560
4.314350	-3.321870	-1.267350
4.233220	-3.130590	-1.258630
4.161400	-2.870610	-1.269250
4.063600	-2.803510	-1.263820
3.965630	-2.737820	-1.259990
3.873060	-2.633100	-1.259810
3.780110	-2.531730	-1.259410
3.686430	-2.436250	-1.259500
3.592080	-2.346190	-1.258900
3.494400	-2.280380	-1.258450
3.396380	-2.217380	-1.258070
3.299430	-2.147050	-1.258290
3.202720	-2.075460	-1.258210
3.107440	-1.994170	-1.259040
3.012620	-1.910240	-1.258610
2.917650	-1.827730	-1.258410
2.821990	-1.750710	-1.257050
2.726080	-1.675550	-1.258450
2.629220	-1.607550	-1.257960
2.531490	-1.545770	-1.258630
2.434320	-1.480490	-1.258790
2.338290	-1.407900	-1.258680
2.242780	-1.332020	-1.259450
2.145640	-1.267570	-1.259910
2.049260	-1.198490	-1.259500
1.951670	-1.137950	-1.259040
1.854050	-1.077830	-1.258570
1.757340	-1.011920	-1.258650
1.660010	-0.950489	-1.258660
1.561060	-0.900144	-1.258400
1.460950	-0.857659	-1.258520
1.358890	-0.828357	-1.257360
1.254260	-0.815877	-1.256700
1.149170	-0.806433	-1.256750
1.043930	-0.797853	-1.256520
0.938699	-0.789200	-1.256200
0.834562	-0.773387	-1.256010
0.730668	-0.756000	-1.255840
0.626488	-0.740447	-1.255720
0.521608	-0.729393	-1.255500
0.414978	-0.729472	-1.255360
0.307215	-0.736710	-1.254720
0.198763	-0.748156	-1.254110
0.089559	-0.764141	-1.253870
-0.020993	-0.788428	-1.253430
-0.132072	-0.815769	-1.252920
-0.243413	-0.844456	-1.252470
-0.355576	-0.877986	-1.251910
-0.468964	-0.918848	-1.251070
-0.584734	-0.974097	-1.250390
-0.701912	-1.037570	-1.249900
-0.820221	-1.107510	-1.249320
-0.938397	-1.176060	-1.248870
-1.056040	-1.240820	-1.248190
-1.172480	-1.297720	-1.247550
-1.286140	-1.337200	-1.246890
-1.399790	-1.376270	-1.246220
-1.512240	-1.407740	-1.245900
-1.624800	-1.439500	-1.245900
-1.743400	-1.507390	-1.244120
-1.863680	-1.584770	-1.243460
-1.987820	-1.684580	-1.242710
-2.113030	-1.790070	-1.241960
-2.234610	-1.873130	-1.241750
-2.352490	-1.933850	-1.240420
-2.465430	-1.964790	-1.240900
-2.579340	-2.001260	-1.239720
-2.696240	-2.055010	-1.237720
-2.811520	-2.098390	-1.240550
-2.932370	-2.174110	-1.241540
-3.043310	-2.191880	-1.239660
-3.157860	-2.229450	-1.247730
4.152930	-2.927680	-1.366380
4.060140	-2.823380	-1.365210
3.965910	-2.730170	-1.364040
3.873010	-2.627790	-1.364680
3.780370	-2.524270	-1.364150
3.686700	-2.428740	-1.363730
3.591550	-2.344450	-1.363450
3.492920	-2.285510	-1.362110
3.383680	-2.301490	-1.368860
3.291960	-2.194420	-1.363010
3.198030	-2.103100	-1.362690
3.102440	-2.023890	-1.362850
3.006730	-1.946040	-1.362790
2.910500	-1.872330	-1.361620
2.812820	-1.809080	-1.361050
2.716510	-1.736610	-1.361350
2.620380	-1.663290	-1.361510
2.523820	-1.593240	-1.362570
2.428520	-1.515070	-1.362450
2.332810	-1.440070	-1.362510
2.235560	-1.375930	-1.362820
2.138470	-1.311090	-1.362900
2.041150	-1.248160	-1.363110
1.944910	-1.178290	-1.362590
1.847860	-1.114240	-1.362510
1.750750	-1.050850	-1.362780
1.652740	-0.993856	-1.362310
1.553850	-0.942926	-1.362050
1.453580	-0.901400	-1.362190
1.351190	-0.873988	-1.361730
1.246060	-0.864735	-1.361010
1.140490	-0.858196	-1.360980
1.035230	-0.849649	-1.360590
0.930627	-0.836726	-1.360270
0.826827	-0.818557	-1.360250
0.723575	-0.796872	-1.360120
0.619876	-0.778079	-1.360180
0.514986	-0.766957	-1.359980
0.408676	-0.764883	-1.359720
0.301078	-0.770947	-1.359130
0.192453	-0.783368	-1.358630
0.083126	-0.800024	-1.358340
-0.027203	-0.822804	-1.357800
-0.137617	-0.845854	-1.357290
-0.248148	-0.869369	-1.356810
-0.359096	-0.895222	-1.356440
-0.471340	-0.928883	-1.355870
-0.586314	-0.979154	-1.355290
-0.702955	-1.039330	-1.354360
-0.821836	-1.112810	-1.353690
-0.940344	-1.183380	-1.353330
-1.059370	-1.256560	-1.352810
-1.177250	-1.322160	-1.352500
-1.292530	-1.371460	-1.351900
-1.407320	-1.417370	-1.351310
-1.520950	-1.455790	-1.351010
-1.634350	-1.492500	-1.350810
-1.753170	-1.561580	-1.348970
-1.873830	-1.641060	-1.348110
-1.996650	-1.732820	-1.347610
-2.120650	-1.830900	-1.346850
-2.241300	-1.908320	-1.347040
-2.360680	-1.977840	-1.345770
-2.472100	-1.999700	-1.345600
-2.582940	-2.017860	-1.345900
-2.697850	-2.059820	-1.345040
-2.813640	-2.105930	-1.351160
-2.927820	-2.143090	-1.347520
-3.047170	-2.209090	-1.354300
4.138050	-3.030800	-1.471480
4.054170	-2.860630	-1.475830
3.963280	-2.743420	-1.471030
3.872350	-2.626930	-1.469250
3.779350	-2.526100	-1.468030
3.686300	-2.426110	-1.467340
3.591080	-2.342310	-1.467300
3.490420	-2.297950	-1.465450
3.390180	-2.250500	-1.465750
3.290790	-2.197610	-1.463370
3.193430	-2.130210	-1.465390
3.097180	-2.055390	-1.467620
3.000360	-1.985180	-1.467610
2.902530	-1.922420	-1.467620
2.805080	-1.857350	-1.466780
2.707320	-1.794860	-1.465820
2.613040	-1.708520	-1.466280
2.324680	-1.490300	-1.466590
2.221670	-1.465200	-1.466960
2.126080	-1.390110	-1.465010
2.032510	-1.301390	-1.466710
1.939300	-1.210970	-1.466330
1.842060	-1.147880	-1.468130
1.744500	-1.087390	-1.467810
1.645140	-1.039340	-1.467150
1.544720	-0.998452	-1.466540
1.444270	-0.957912	-1.466550
1.341660	-0.931742	-1.466180
1.236840	-0.920217	-1.465580
1.131200	-0.914056	-1.465160
1.025430	-0.908536	-1.465160
0.920914	-0.894873	-1.464950
0.817636	-0.873127	-1.464900
0.715086	-0.846718	-1.464850
0.612187	-0.822643	-1.464570
0.507766	-0.808368	-1.464370
0.401439	-0.806273	-1.464040
0.293853	-0.812115	-1.463570
0.185265	-0.824170	-1.463100
0.075583	-0.842952	-1.462710
-0.034429	-0.863580	-1.462270
-0.144458	-0.884063	-1.461940
-0.253867	-0.900407	-1.461670
-0.363265	-0.916479	-1.461320
-0.474157	-0.941644	-1.460880
-0.588926	-0.990624	-1.460070
-0.705189	-1.048420	-1.459360
-0.824035	-1.121650	-1.458660
-0.942989	-1.194930	-1.458400
-1.062000	-1.267980	-1.457960
-1.181750	-1.344960	-1.457640
-1.298300	-1.401940	-1.457120
-1.414380	-1.455530	-1.456500
-1.528770	-1.498460	-1.456320
-1.642740	-1.538440	-1.456130
-1.763000	-1.616040	-1.454510
-1.882370	-1.687560	-1.454240
-2.004600	-1.775670	-1.453550
-2.127400	-1.866530	-1.452700
-2.247370	-1.939880	-1.452190
-2.366580	-2.008280	-1.450710
-2.481240	-2.049130	-1.450650
-2.590120	-2.055920	-1.448280
-2.714770	-2.154200	-1.454310
-2.844000	-2.279410	-1.450620
-2.962310	-2.339570	-1.453680
-3.084010	-2.419230	-1.453760
4.054260	-2.854110	-1.582190
3.961140	-2.753220	-1.576130
3.872260	-2.622150	-1.571530
3.788340	-2.455700	-1.571870
3.690640	-2.389530	-1.570070
3.590590	-2.340400	-1.570290
3.488210	-2.308520	-1.566110
3.387130	-2.267090	-1.566480
3.288610	-2.207970	-1.563860
3.189340	-2.154010	-1.565680
3.083120	-2.150060	-1.558600
2.992170	-2.037080	-1.572030
2.892740	-1.985300	-1.571690
2.796220	-1.913500	-1.572060
2.697200	-1.859560	-1.570470
2.606520	-1.746710	-1.585950
2.314470	-1.555370	-1.564380
2.201150	-1.601130	-1.554640
2.107780	-1.509520	-1.562610
2.018230	-1.392170	-1.575500
1.930570	-1.264440	-1.571350
1.836800	-1.178020	-1.572050
1.738190	-1.124510	-1.571860
1.637450	-1.085430	-1.571320
1.536450	-1.048260	-1.570490
1.434940	-1.014580	-1.570490
1.332040	-0.990094	-1.570370
1.227460	-0.976793	-1.570180
1.121870	-0.970055	-1.569990
1.015980	-0.965194	-1.569670
0.911821	-0.948974	-1.569760
0.808462	-0.927602	-1.569420
0.706142	-0.899536	-1.569250
0.603204	-0.875529	-1.569090
0.499108	-0.858999	-1.568790
0.393119	-0.854590	-1.568360
0.285837	-0.858346	-1.567830
0.177368	-0.869483	-1.567430
0.067632	-0.888468	-1.566950
-0.042336	-0.908675	-1.566560
-0.152124	-0.927468	-1.566520
-0.261355	-0.942570	-1.566150
-0.369094	-0.948129	-1.565910
-0.478726	-0.965246	-1.566620
-0.595204	-1.024840	-1.564980
-0.709623	-1.071090	-1.564570
